language,wals,metric,algorithm,value,run_id
FRENCH,fre,del-verses,gzip,0.9047125782906114,7
FRENCH,fre,del-verses,gzip,0.9028361508047694,8
FRENCH,fre,del-verses,gzip,0.902128598962446,9
GERMANY,ger,del-verses,gzip,0.9035130915541429,0
GERMANY,ger,del-verses,gzip,0.9057990072914277,1
GERMANY,ger,del-verses,gzip,0.9061123764010677,2
GERMANY,ger,del-verses,gzip,0.9061123764010677,3
GERMANY,ger,del-verses,gzip,0.9031801368751504,4
GERMANY,ger,del-verses,gzip,0.9043692607286951,5
GERMANY,ger,del-verses,gzip,0.905670302121397,6
GERMANY,ger,del-verses,gzip,0.9084290694616207,7
GERMANY,ger,del-verses,gzip,0.9034319513382539,8
GERMANY,ger,del-verses,gzip,0.9045147535295994,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9048899000466365,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9070011470058107,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9065127242018226,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9051482914655204,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9053121494384714,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9076597300124785,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9040138901143224,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9080599216002622,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9033332493036036,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,gzip,0.9033679115671125,9
GUARANI_MBYA,[gun],del-verses,gzip,0.9036960495986011,0
GUARANI_MBYA,[gun],del-verses,gzip,0.9062904379620061,1
GUARANI_MBYA,[gun],del-verses,gzip,0.9050027819728161,2
GUARANI_MBYA,[gun],del-verses,gzip,0.9061060329067642,3
GUARANI_MBYA,[gun],del-verses,gzip,0.9041125506716478,4
GUARANI_MBYA,[gun],del-verses,gzip,0.9059311660440347,5
GUARANI_MBYA,[gun],del-verses,gzip,0.9067260154200779,6
GUARANI_MBYA,[gun],del-verses,gzip,0.9052316985931166,7
GUARANI_MBYA,[gun],del-verses,gzip,0.9060869565217391,8
GUARANI_MBYA,[gun],del-verses,gzip,0.9057976313488594,9
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9040845919977578,0
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9052574499326749,1
GUARANI_PARAGUAY,gua,del-verses,gzip,0.903819556568309,2
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9041881690621402,3
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9055986449682871,4
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9026101420224336,5
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9042399575943313,6
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9041455196826886,7
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9027624612347604,8
GUARANI_PARAGUAY,gua,del-verses,gzip,0.9038835306374864,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9069215762777995,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9032508778774874,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.902486149044089,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9049582520483808,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9085353101833789,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.906980881779165,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9049239172844323,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9020117050331643,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9047553648068669,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,gzip,0.9036379243074522,9
JAMAMADI,jmm,del-verses,gzip,0.9046358965593186,0
JAMAMADI,jmm,del-verses,gzip,0.9069303415698868,1
JAMAMADI,jmm,del-verses,gzip,0.905079664577122,2
JAMAMADI,jmm,del-verses,gzip,0.9045011225687265,3
JAMAMADI,jmm,del-verses,gzip,0.9057338115070691,4
JAMAMADI,jmm,del-verses,gzip,0.903202690220339,5
JAMAMADI,jmm,del-verses,gzip,0.9051486951576692,6
JAMAMADI,jmm,del-verses,gzip,0.9045964505132916,7
JAMAMADI,jmm,del-verses,gzip,0.9059441904192128,8
JAMAMADI,jmm,del-verses,gzip,0.9064208301420387,9
KAIGANG,kng,del-verses,gzip,0.9044979719956259,0
KAIGANG,kng,del-verses,gzip,0.9035354386077489,1
KAIGANG,kng,del-verses,gzip,0.9042466438332357,2
KAIGANG,kng,del-verses,gzip,0.9067839887918334,3
KAIGANG,kng,del-verses,gzip,0.9039204519628997,4
KAIGANG,kng,del-verses,gzip,0.903548807127025,5
KAIGANG,kng,del-verses,gzip,0.9056984650266168,6
KAIGANG,kng,del-verses,gzip,0.9034418589728165,7
KAIGANG,kng,del-verses,gzip,0.9053856416755567,8
KAIGANG,kng,del-verses,gzip,0.9064096702521035,9
MACUSHI,mac,del-verses,gzip,0.902936252328091,0
MACUSHI,mac,del-verses,gzip,0.9039470528776439,1
MACUSHI,mac,del-verses,gzip,0.904827861338784,2
MACUSHI,mac,del-verses,gzip,0.9043415116286888,3
MACUSHI,mac,del-verses,gzip,0.9039829127641025,4
MACUSHI,mac,del-verses,gzip,0.9039067105053779,5
MACUSHI,mac,del-verses,gzip,0.9032903687068701,6
MACUSHI,mac,del-verses,gzip,0.9072439211889345,7
MACUSHI,mac,del-verses,gzip,0.9042003133257579,8
MACUSHI,mac,del-verses,gzip,0.9047718302661925,9
MATSÉS,myr,del-verses,gzip,0.905155029447951,0
MATSÉS,myr,del-verses,gzip,0.9080136768563615,1
MATSÉS,myr,del-verses,gzip,0.9056452219577124,2
MATSÉS,myr,del-verses,gzip,0.9018984039623086,3
MATSÉS,myr,del-verses,gzip,0.9060480534261302,4
MATSÉS,myr,del-verses,gzip,0.9064072043738761,5
MATSÉS,myr,del-verses,gzip,0.9049002264106988,6
MATSÉS,myr,del-verses,gzip,0.9049681738872994,7
MATSÉS,myr,del-verses,gzip,0.9055578609163688,8
MATSÉS,myr,del-verses,gzip,0.9066183268904565,9
MAXAKALI,max,del-verses,gzip,0.9043038647503481,0
MAXAKALI,max,del-verses,gzip,0.9058863678232428,1
MAXAKALI,max,del-verses,gzip,0.9034431522011591,2
MAXAKALI,max,del-verses,gzip,0.9049410940411511,3
MAXAKALI,max,del-verses,gzip,0.9042525240017999,4
MAXAKALI,max,del-verses,gzip,0.9051404169472791,5
MAXAKALI,max,del-verses,gzip,0.9027666623379369,6
MAXAKALI,max,del-verses,gzip,0.9053095394130847,7
MAXAKALI,max,del-verses,gzip,0.9082963629609719,8
MAXAKALI,max,del-verses,gzip,0.9063423944721114,9
NADEB,nad,del-verses,gzip,0.905738398487223,0
NADEB,nad,del-verses,gzip,0.9065698371704597,1
NADEB,nad,del-verses,gzip,0.9059959237430928,2
NADEB,nad,del-verses,gzip,0.9066679420298386,3
NADEB,nad,del-verses,gzip,0.9069867828228202,4
NADEB,nad,del-verses,gzip,0.907048098359932,5
NADEB,nad,del-verses,gzip,0.9054244629372105,6
NADEB,nad,del-verses,gzip,0.903413313319942,7
NADEB,nad,del-verses,gzip,0.9020300348026988,8
NADEB,nad,del-verses,gzip,0.9041907943305202,9
NHEENGATU,[yrl],del-verses,gzip,0.9060999030859836,0
NHEENGATU,[yrl],del-verses,gzip,0.9022801418565601,1
NHEENGATU,[yrl],del-verses,gzip,0.9076086377723266,2
NHEENGATU,[yrl],del-verses,gzip,0.9024789398387606,3
NHEENGATU,[yrl],del-verses,gzip,0.9052337118778244,4
NHEENGATU,[yrl],del-verses,gzip,0.9063235508159592,5
NHEENGATU,[yrl],del-verses,gzip,0.9031427831007516,6
NHEENGATU,[yrl],del-verses,gzip,0.904768666598034,7
NHEENGATU,[yrl],del-verses,gzip,0.9052798614094067,8
NHEENGATU,[yrl],del-verses,gzip,0.9051875623462422,9
PALIKÚR,plk,del-verses,gzip,0.9061123741474505,0
PALIKÚR,plk,del-verses,gzip,0.9038735520190538,1
PALIKÚR,plk,del-verses,gzip,0.9057919237847786,2
PALIKÚR,plk,del-verses,gzip,0.9072491068528743,3
PALIKÚR,plk,del-verses,gzip,0.9041463678683556,4
PALIKÚR,plk,del-verses,gzip,0.9050059543141713,5
PALIKÚR,plk,del-verses,gzip,0.9067424488470283,6
PALIKÚR,plk,del-verses,gzip,0.9052268052397965,7
PALIKÚR,plk,del-verses,gzip,0.9031936776009527,8
PALIKÚR,plk,del-verses,gzip,0.9037869438129262,9
PARECÍS,pex,del-verses,gzip,0.9032589576321658,0
PARECÍS,pex,del-verses,gzip,0.9050040858159859,1
PARECÍS,pex,del-verses,gzip,0.9040733507846151,2
PARECÍS,pex,del-verses,gzip,0.9043835957950721,3
PARECÍS,pex,del-verses,gzip,0.9044722372266312,4
PARECÍS,pex,del-verses,gzip,0.9031675461558705,5
PARECÍS,pex,del-verses,gzip,0.906400188363042,6
PARECÍS,pex,del-verses,gzip,0.9079431032811179,7
PARECÍS,pex,del-verses,gzip,0.9054500630185177,8
PARECÍS,pex,del-verses,gzip,0.9062339856788687,9
PORTUGUESE,por,del-verses,gzip,0.9045753706588073,0
PORTUGUESE,por,del-verses,gzip,0.9048458451082986,1
PORTUGUESE,por,del-verses,gzip,0.9047836670739328,2
PORTUGUESE,por,del-verses,gzip,0.9059712675303195,3
PORTUGUESE,por,del-verses,gzip,0.9060676434835866,4
PORTUGUESE,por,del-verses,gzip,0.9053992296141542,5
PORTUGUESE,por,del-verses,gzip,0.9062324152746559,6
PORTUGUESE,por,del-verses,gzip,0.9049733100787485,7
PORTUGUESE,por,del-verses,gzip,0.9070718187385942,8
PORTUGUESE,por,del-verses,gzip,0.9059526141200098,9
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9018552913842379,0
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9073502299409898,1
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9041272865592467,2
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9028730629784726,3
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9030461184178963,4
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9040587497515541,5
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.90421124414867,6
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9013241311246205,7
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9044134277313631,8
SATERÉ-MAWÉ,[mav],del-verses,gzip,0.9028936240207803,9
SPANISH,spa,del-verses,gzip,0.9054162552757494,0
SPANISH,spa,del-verses,gzip,0.9040383217420552,1
SPANISH,spa,del-verses,gzip,0.9027607495090434,2
SPANISH,spa,del-verses,gzip,0.9037887747241421,3
SPANISH,spa,del-verses,gzip,0.9021802814456368,4
SPANISH,spa,del-verses,gzip,0.9025898640511246,5
SPANISH,spa,del-verses,gzip,0.9024271159959638,6
SPANISH,spa,del-verses,gzip,0.9045916651296017,7
SPANISH,spa,del-verses,gzip,0.9062571202274133,8
SPANISH,spa,del-verses,gzip,0.9019551466359977,9
TERÊNA,trn,del-verses,gzip,0.9065119014028384,0
TERÊNA,trn,del-verses,gzip,0.9025056378466979,1
TERÊNA,trn,del-verses,gzip,0.9052863293794815,2
TERÊNA,trn,del-verses,gzip,0.904532462581283,3
TERÊNA,trn,del-verses,gzip,0.9058312673793221,4
TERÊNA,trn,del-verses,gzip,0.902527176898075,5
TERÊNA,trn,del-verses,gzip,0.9060272727468537,6
TERÊNA,trn,del-verses,gzip,0.9057408033635382,7
TERÊNA,trn,del-verses,gzip,0.9056524932528922,8
TERÊNA,trn,del-verses,gzip,0.9045927719251389,9
TUYÚCA,tuy,del-verses,gzip,0.9039485938302706,0
TUYÚCA,tuy,del-verses,gzip,0.9054815482289981,1
TUYÚCA,tuy,del-verses,gzip,0.9055337456009978,2
TUYÚCA,tuy,del-verses,gzip,0.9038799130776395,3
TUYÚCA,tuy,del-verses,gzip,0.9060035219489949,4
TUYÚCA,tuy,del-verses,gzip,0.9041106804064801,5
TUYÚCA,tuy,del-verses,gzip,0.904621665206056,6
TUYÚCA,tuy,del-verses,gzip,0.9046463902770032,7
TUYÚCA,tuy,del-verses,gzip,0.9059760496479424,8
TUYÚCA,tuy,del-verses,gzip,0.9045859512146878,9
WAPISHANA,wps,del-verses,gzip,0.9051984158827111,0
WAPISHANA,wps,del-verses,gzip,0.9045729822093621,1
WAPISHANA,wps,del-verses,gzip,0.9046957088169627,2
WAPISHANA,wps,del-verses,gzip,0.9041812011158681,3
WAPISHANA,wps,del-verses,gzip,0.9056822419319056,4
WAPISHANA,wps,del-verses,gzip,0.906243952174385,5
WAPISHANA,wps,del-verses,gzip,0.9038012206577202,6
WAPISHANA,wps,del-verses,gzip,0.9070912377922428,7
WAPISHANA,wps,del-verses,gzip,0.9033645971499106,8
WAPISHANA,wps,del-verses,gzip,0.9079102018852695,9
YANOMAMI,[guu],del-verses,gzip,0.9053186160123653,0
YANOMAMI,[guu],del-verses,gzip,0.9050039176732019,1
YANOMAMI,[guu],del-verses,gzip,0.905442782704008,2
YANOMAMI,[guu],del-verses,gzip,0.9047020641642083,3
YANOMAMI,[guu],del-verses,gzip,0.9048476389061343,4
YANOMAMI,[guu],del-verses,gzip,0.9032698656002603,5
YANOMAMI,[guu],del-verses,gzip,0.9049311303022388,6
YANOMAMI,[guu],del-verses,gzip,0.9061021506527315,7
YANOMAMI,[guu],del-verses,gzip,0.902723960318038,8
YANOMAMI,[guu],del-verses,gzip,0.9029937017516066,9
ANCIENT_GREEK,[grc],del-verses,bz2,0.9163661788503483,0
ANCIENT_GREEK,[grc],del-verses,bz2,0.9168806726236544,1
ANCIENT_GREEK,[grc],del-verses,bz2,0.914611623161894,2
ANCIENT_GREEK,[grc],del-verses,bz2,0.917175297263069,3
ANCIENT_GREEK,[grc],del-verses,bz2,0.9151217195525223,4
ANCIENT_GREEK,[grc],del-verses,bz2,0.9166168296629846,5
ANCIENT_GREEK,[grc],del-verses,bz2,0.9140531555618097,6
ANCIENT_GREEK,[grc],del-verses,bz2,0.9176502145922747,7
ANCIENT_GREEK,[grc],del-verses,bz2,0.9150249771336101,8
ANCIENT_GREEK,[grc],del-verses,bz2,0.917615035530852,9
APALAÍ,apl,del-verses,bz2,0.9155089993917399,0
APALAÍ,apl,del-verses,bz2,0.9013026563412135,1
APALAÍ,apl,del-verses,bz2,0.9025885753242353,2
APALAÍ,apl,del-verses,bz2,0.9063810157535281,3
APALAÍ,apl,del-verses,bz2,0.9086670939455669,4
APALAÍ,apl,del-verses,bz2,0.9061524079343243,5
APALAÍ,apl,del-verses,bz2,0.9061687370642674,6
APALAÍ,apl,del-verses,bz2,0.905384938826997,7
APALAÍ,apl,del-verses,bz2,0.9057278505558027,8
APALAÍ,apl,del-verses,bz2,0.9099897534709607,9
APURINÃ,apu,del-verses,bz2,0.9058219460332636,0
APURINÃ,apu,del-verses,bz2,0.9059084840193186,1
APURINÃ,apu,del-verses,bz2,0.9091804440634942,2
APURINÃ,apu,del-verses,bz2,0.9102683501739002,3
APURINÃ,apu,del-verses,bz2,0.9098603853824979,4
APURINÃ,apu,del-verses,bz2,0.9093040697578585,5
APURINÃ,apu,del-verses,bz2,0.9041117905945572,6
APURINÃ,apu,del-verses,bz2,0.9067944681622628,7
APURINÃ,apu,del-verses,bz2,0.9041818451546969,8
APURINÃ,apu,del-verses,bz2,0.90711589496761,9
ASHENINKA,cax,del-verses,bz2,0.9017390991250495,0
ASHENINKA,cax,del-verses,bz2,0.8973013358297627,1
ASHENINKA,cax,del-verses,bz2,0.9014060418391964,2
ASHENINKA,cax,del-verses,bz2,0.9010774853274763,3
ASHENINKA,cax,del-verses,bz2,0.8956180463039642,4
ASHENINKA,cax,del-verses,bz2,0.8986335649731754,5
ASHENINKA,cax,del-verses,bz2,0.901604075901055,6
ASHENINKA,cax,del-verses,bz2,0.9019821409282397,7
ASHENINKA,cax,del-verses,bz2,0.8992591725776834,8
ASHENINKA,cax,del-verses,bz2,0.9014645519029273,9
ENGLISH,eng,del-verses,bz2,0.9070098254876081,0
ENGLISH,eng,del-verses,bz2,0.9076892995062815,1
ENGLISH,eng,del-verses,bz2,0.9083638852226622,2
ENGLISH,eng,del-verses,bz2,0.9056362125433837,3
ENGLISH,eng,del-verses,bz2,0.9092340030307474,4
ENGLISH,eng,del-verses,bz2,0.9082661191768099,5
ENGLISH,eng,del-verses,bz2,0.9079972625507161,6
ENGLISH,eng,del-verses,bz2,0.9070440436036564,7
ENGLISH,eng,del-verses,bz2,0.9069071711394633,8
ENGLISH,eng,del-verses,bz2,0.9053966857310456,9
FRENCH,fre,del-verses,bz2,0.9104666580725953,0
FRENCH,fre,del-verses,bz2,0.9116360656341503,1
FRENCH,fre,del-verses,bz2,0.9112493324248172,2
FRENCH,fre,del-verses,bz2,0.9119997790095946,3
FRENCH,fre,del-verses,bz2,0.9108764111158174,4
FRENCH,fre,del-verses,bz2,0.9122576011491501,5
FRENCH,fre,del-verses,bz2,0.9121655218135946,6
FRENCH,fre,del-verses,bz2,0.9114426990294838,7
FRENCH,fre,del-verses,bz2,0.9132290381392608,8
FRENCH,fre,del-verses,bz2,0.9127962652621499,9
GERMANY,ger,del-verses,bz2,0.9137840802042423,0
GERMANY,ger,del-verses,bz2,0.9132561811967834,1
GERMANY,ger,del-verses,bz2,0.9090602942581881,2
GERMANY,ger,del-verses,bz2,0.9103163298276592,3
GERMANY,ger,del-verses,bz2,0.90768593649739,4
GERMANY,ger,del-verses,bz2,0.9099340581326028,5
GERMANY,ger,del-verses,bz2,0.9106348895735396,6
GERMANY,ger,del-verses,bz2,0.9097019646034614,7
GERMANY,ger,del-verses,bz2,0.9114904500339038,8
GERMANY,ger,del-verses,bz2,0.910662194694615,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.8990828472710533,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.9039544307127283,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.899249786267497,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.8987944980953778,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.9015970497326447,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.8967406425633736,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.8979041567810114,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.8985162664346383,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.8966394674140138,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,bz2,0.8985567364943823,9
GUARANI_MBYA,[gun],del-verses,bz2,0.9023511400013403,0
GUARANI_MBYA,[gun],del-verses,bz2,0.9004592996582316,1
GUARANI_MBYA,[gun],del-verses,bz2,0.8990932569036708,2
GUARANI_MBYA,[gun],del-verses,bz2,0.8997530813285153,3
GUARANI_MBYA,[gun],del-verses,bz2,0.9012376862844153,4
GUARANI_MBYA,[gun],del-verses,bz2,0.9021707192601719,5
GUARANI_MBYA,[gun],del-verses,bz2,0.9067534060858493,6
GUARANI_MBYA,[gun],del-verses,bz2,0.9016139924017094,7
GUARANI_MBYA,[gun],del-verses,bz2,0.9028614729549309,8
GUARANI_MBYA,[gun],del-verses,bz2,0.8995417313174322,9
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9125348518152449,0
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9114038581635614,1
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9108826176110464,2
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9166605199620379,3
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9174620502456223,4
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9139658046528095,5
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9148460127556415,6
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9124266698137794,7
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9149050211200771,8
GUARANI_PARAGUAY,gua,del-verses,bz2,0.9160507668628695,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.8951738557886589,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.8959679932448055,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.9018586837422974,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.9039244463655646,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.8973904040048654,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.8962595120578213,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.8917208657103509,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.9002050684063974,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.9015922958614381,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,bz2,0.9007931322188603,9
JAMAMADI,jmm,del-verses,bz2,0.9030981456354591,0
JAMAMADI,jmm,del-verses,bz2,0.9020912752256036,1
JAMAMADI,jmm,del-verses,bz2,0.9014613081777261,2
JAMAMADI,jmm,del-verses,bz2,0.9034588959962094,3
JAMAMADI,jmm,del-verses,bz2,0.899485257694213,4
JAMAMADI,jmm,del-verses,bz2,0.9030766083004889,5
JAMAMADI,jmm,del-verses,bz2,0.9025650965949473,6
JAMAMADI,jmm,del-verses,bz2,0.9009121061359867,7
JAMAMADI,jmm,del-verses,bz2,0.8975468975468975,8
JAMAMADI,jmm,del-verses,bz2,0.9006536581163447,9
KAIGANG,kng,del-verses,bz2,0.9026158792380167,0
KAIGANG,kng,del-verses,bz2,0.901932466817963,1
KAIGANG,kng,del-verses,bz2,0.9064713568530363,2
KAIGANG,kng,del-verses,bz2,0.9012404580152672,3
KAIGANG,kng,del-verses,bz2,0.9062564472869816,4
KAIGANG,kng,del-verses,bz2,0.904593047245719,5
KAIGANG,kng,del-verses,bz2,0.9071375765078055,6
KAIGANG,kng,del-verses,bz2,0.9019152740526787,7
KAIGANG,kng,del-verses,bz2,0.9043996286362699,8
KAIGANG,kng,del-verses,bz2,0.9021129908534489,9
MACUSHI,mac,del-verses,bz2,0.8985823256089919,0
MACUSHI,mac,del-verses,bz2,0.9062992505571686,1
MACUSHI,mac,del-verses,bz2,0.9036367074947992,2
MACUSHI,mac,del-verses,bz2,0.8968468518580324,3
MACUSHI,mac,del-verses,bz2,0.9002621752012667,4
MACUSHI,mac,del-verses,bz2,0.9004401725090575,5
MACUSHI,mac,del-verses,bz2,0.9033697115331131,6
MACUSHI,mac,del-verses,bz2,0.8979927095269351,7
MACUSHI,mac,del-verses,bz2,0.896995182947858,8
MACUSHI,mac,del-verses,bz2,0.8977182970107577,9
MATSÉS,myr,del-verses,bz2,0.8966507294448693,0
MATSÉS,myr,del-verses,bz2,0.897677310113251,1
MATSÉS,myr,del-verses,bz2,0.8981272060236972,2
MATSÉS,myr,del-verses,bz2,0.8985239324174543,3
MATSÉS,myr,del-verses,bz2,0.898192645428853,4
MATSÉS,myr,del-verses,bz2,0.8973951026785166,5
MATSÉS,myr,del-verses,bz2,0.8967693383667142,6
MATSÉS,myr,del-verses,bz2,0.8976977599273622,7
MATSÉS,myr,del-verses,bz2,0.8955137197802872,8
MATSÉS,myr,del-verses,bz2,0.899550513085836,9
MAXAKALI,max,del-verses,bz2,0.9039756146889717,0
MAXAKALI,max,del-verses,bz2,0.9042163859274026,1
MAXAKALI,max,del-verses,bz2,0.9005133242803348,2
MAXAKALI,max,del-verses,bz2,0.9011152523764121,3
MAXAKALI,max,del-verses,bz2,0.9008792965627498,4
MAXAKALI,max,del-verses,bz2,0.9029162212398756,5
MAXAKALI,max,del-verses,bz2,0.9008311423150636,6
MAXAKALI,max,del-verses,bz2,0.8981778432675547,7
MAXAKALI,max,del-verses,bz2,0.903643350379937,8
